"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint",61,0.550930241197795,1.85606140487233,0.000396485880447887,0.00419738435842575,0.00331058649681457,3507,"tags=67%, list=25%, signal=51%","PSMD9/UBC/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/ZNF385A/CDKN1B/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/CDKN1A/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/PSME4/PSMD14/PSMD13/PSMD4/PSMB10/PSMC5/PSMA5/PSMA4/PSMA7/PSMA6/SEM1/PSMD2/PSMC2/PSMD12"
"R-HSA-72702","Ribosomal scanning and start codon recognition",57,0.561146838513585,1.86954171440825,0.000453364136894624,0.00472842003516763,0.00372942818264194,4188,"tags=72%, list=30%, signal=51%","RPS16/RPS2/EIF3C/RPS27A/EIF4H/FAU/EIF3I/RPS27L/RPS7/RPS15/RPS5/EIF3K/RPS28/RPS8/RPS19/EIF5/RPS4Y1/RPS13/RPS12/RPS29/RPS9/RPS15A/RPS11/RPS21/EIF3D/RPS25/EIF3M/EIF3H/RPSA/RPS20/RPS14/RPS10/RPS26/EIF3L/EIF3G/EIF3J/EIF4E/RPS24/EIF3F/RPS23/RPS6"
"R-HSA-176408","Regulation of APC/C activators between G1/S and early anaphase",77,0.504913154584114,1.81304826478239,0.000453357629711857,0.00472842003516763,0.00372942818264194,3507,"tags=56%, list=25%, signal=42%","PSMD9/UBC/UBE2S/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/UBE2D1/ANAPC15/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/PSME4/PSMD14/PSMD13/PSMD4/UBE2E1/PSMB10/PSMC5/PSMA5/PSMA4/PSMA7/PSMA6/SEM1/ANAPC10/PSMD2/PSMC2/PSMD12"
"R-HSA-72649","Translation initiation complex formation",57,0.55981460811295,1.86510319647275,0.000475081925748853,0.00491849523128225,0.00387934544632384,4188,"tags=72%, list=30%, signal=51%","RPS16/RPS2/EIF3C/RPS27A/EIF4H/FAU/EIF3I/RPS27L/RPS7/RPS15/RPS5/EIF3K/RPS28/RPS8/RPS19/RPS4Y1/RPS13/RPS12/RPS29/RPS9/RPS15A/RPS11/RPS21/EIF3D/RPS25/EIF3M/EIF3H/RPSA/RPS20/RPS14/RPS10/RPS26/EIF3L/EIF3G/PABPC1/EIF3J/EIF4E/RPS24/EIF3F/RPS23/RPS6"
"R-HSA-5358346","Hedgehog ligand biogenesis",59,0.537288097256016,1.79837143648409,0.000480833522912883,0.00494170511139664,0.00389765168400378,3507,"tags=73%, list=25%, signal=55%","PSMD9/UBC/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/PSMC1/SCUBE2/DERL2/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/P4HB/UBA52/PSME1/PSMB4/PSME4/PSMD14/PSMD13/OS9/PSMD4/ADAM17/PSMB10/PSMC5/PSMA5/PSMA4/PSMA7/PSMA6/SEM1/PSMD2/PSMC2/PSMD12"
"R-HSA-187037","Signaling by NTRK1 (TRKA)",101,0.4613282708133,1.72316123321418,0.000490013198199626,0.00499955494974691,0.00394327936003513,2837,"tags=39%, list=20%, signal=31%","RRAD/EGR4/ARC/TRIB1/F3/DUSP4/EGR2/SGK1/NAB2/JUNB/NRAS/FOSL1/PIK3R1/RHOA/RALA/SRF/IRS1/KRAS/RIT1/RAPGEF1/MAPKAPK2/FRS2/PPP2CA/RAP1A/MAP2K2/PIK3CA/STAT3/NTRK1/DUSP6/RALGDS/GRB2/JUND/EGR3/ADORA2A/PPP2R1A/MEF2A/MAPK12/CHD4/CRKL"
"R-HSA-174143","APC/C-mediated degradation of cell cycle proteins",84,0.48394064854641,1.77142058342803,0.000504034672888321,0.00506914871019111,0.00399816977366299,3507,"tags=52%, list=25%, signal=39%","PSMD9/UBC/UBE2S/PSMA1/PTTG1/PSMB1/PSMA2/PSMD7/PSMB2/UBE2D1/ANAPC15/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/PSME4/PSMD14/PSMD13/PSMD4/UBE2E1/PSMB10/PSMC5/PSMA5/PSMA4/PSMA7/PSMA6/SEM1/ANAPC10/PSMD2/PSMC2/PSMD12"
"R-HSA-453276","Regulation of mitotic cell cycle",84,0.48394064854641,1.77142058342803,0.000504034672888321,0.00506914871019111,0.00399816977366299,3507,"tags=52%, list=25%, signal=39%","PSMD9/UBC/UBE2S/PSMA1/PTTG1/PSMB1/PSMA2/PSMD7/PSMB2/UBE2D1/ANAPC15/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/PSME4/PSMD14/PSMD13/PSMD4/UBE2E1/PSMB10/PSMC5/PSMA5/PSMA4/PSMA7/PSMA6/SEM1/ANAPC10/PSMD2/PSMC2/PSMD12"
"R-HSA-9694516","SARS-CoV-2 Infection",247,0.356750152096363,1.5049538221174,0.000560588925362266,0.00559793763766007,0.00441523938975133,2860,"tags=34%, list=21%, signal=27%","SDC4/ISG15/STAT1/IRAK2/RIPK2/IFIH1/FURIN/HLA-G/NLRP3/MAP1LC3B/IRF7/KPNA2/UBC/PARP14/HLA-B/CHMP4B/HLA-A/TRIM25/HSP90AA1/PARP8/PTPN6/MGAT4B/YWHAG/PARP9/YWHAH/SNRPB/RPS16/RPS2/IRAK1/YWHAQ/B2M/RPS27A/TUFM/UBB/DDOST/SNRPD2/POM121/CHMP2B/FAU/ZDHHC3/G3BP2/AGRN/SUMO1/RPS27L/RPS7/RPS15/TRAF6/RPS5/SNRPE/CSNK1A1/HSP90AB1/UBE2N/HSPG2/SEC24A/VHL/RPS28/UBA52/STAT2/RPN2/PRMT1/RPN1/RAE1/SNRPF/RPS8/CHMP2A/RPS19/TRAF3/RPS4Y1/SEC13/MAGT1/ZDHHC20/ZCRB1/RPS13/RPS12/RPS29/YWHAE/RPS9/NUP93/YWHAZ/HLA-F/RPS15A/PRKCSH/RPS11"
"R-HSA-9705683","SARS-CoV-2-host interactions",167,0.404793623734689,1.62596538443705,0.000647071354457798,0.00641603145828577,0.00506049131914734,3046,"tags=38%, list=22%, signal=30%","ISG15/STAT1/IRAK2/RIPK2/IFIH1/HLA-G/NLRP3/MAP1LC3B/IRF7/KPNA2/UBC/HLA-B/HLA-A/TRIM25/HSP90AA1/PTPN6/YWHAG/YWHAH/SNRPB/RPS16/RPS2/IRAK1/YWHAQ/B2M/RPS27A/TUFM/UBB/SNRPD2/POM121/FAU/G3BP2/RPS27L/RPS7/RPS15/TRAF6/RPS5/SNRPE/HSP90AB1/UBE2N/SEC24A/RPS28/UBA52/STAT2/RAE1/SNRPF/RPS8/RPS19/TRAF3/RPS4Y1/SEC13/RPS13/RPS12/RPS29/YWHAE/RPS9/NUP93/YWHAZ/HLA-F/RPS15A/RPS11/RPS21/RPS25/SNRPG"
"R-HSA-9006934","Signaling by Receptor Tyrosine Kinases",402,0.317868371943428,1.39946047605968,0.000667275384584341,0.00657009609436889,0.00518200611510106,2108,"tags=22%, list=15%, signal=19%","RRAD/COL4A5/EGR4/ARC/HBEGF/THBS1/PDGFA/TRIB1/F3/PRDM1/STAT1/DUSP4/SH2D2A/IL2RG/PDE3B/PRKCA/SPRY2/SPP1/EGR2/FURIN/SPRY1/COL6A2/SGK1/COL1A1/SPHK1/ADAP1/SH2B3/FGFR1/NAB2/HIF1A/UBC/JUNB/NRAS/COL6A1/FOSL1/COL6A3/PIK3R1/VEGFA/CDC42/ELMO2/HSP90AA1/RHOA/COL9A2/PTPN6/RALA/LCK/SRF/CYBA/IRS1/PTPN1/KRAS/POLR2L/JUP/RIT1/CALM1/CTNNB1/RAPGEF1/SOCS1/RPS27A/MAPKAPK2/SHB/UBB/ATP6V1G1/ACTB/ACTG1/HDAC1/FRS2/PSENEN/SH3GL1/PPP2CA/TRIB3/STAM/JAK3/RANBP9/NCF4/RAC1/RAP1A/MAP2K2/CDC37/POLR2C/POLR2E/PIK3CA/SPRED2/STAT3/UBA52/ITGA3/NTRK1/APH1A"
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress",25,0.670286120813659,1.93416732613056,0.0007078189511852,0.00692089641158863,0.00545869147295604,1456,"tags=40%, list=10%, signal=36%","CXCL8/ATF3/CEBPB/ATF4/DDIT3/EXOSC9/HERPUD1/DIS3/EXOSC6/CEBPG"
"R-HSA-1169408","ISG15 antiviral mechanism",70,0.515764925493301,1.79032624901394,0.000763913443699497,0.00741786295675097,0.00585066194630105,1863,"tags=29%, list=13%, signal=25%","IFIT1/ISG15/MX1/STAT1/MX2/USP18/KPNA2/UBC/EIF4G2/TRIM25/HERC5/UBE2L6/EIF2AK2/RPS27A/UBB/POM121/PIN1/KPNA3/EIF4A3/UBE2N"
"R-HSA-166166","MyD88-independent TLR4 cascade",103,0.447813567262584,1.67871729491765,0.000882678406725784,0.00845449793652996,0.00666828298672182,2053,"tags=30%, list=15%, signal=26%","NFKB2/DUSP4/IRAK2/MAP3K8/RIPK2/USP18/NFKB1/NFKBIA/MAP2K3/NFKBIB/BIRC3/TICAM1/IRF7/TNIP2/NLRC5/UBC/N4BP1/TIFA/IRAK1/UBE2D1/TANK/RPS27A/MAPKAPK2/UBB/PPP2CA/UBE2D2/TRAF6/UBE2N/OPTN/UBE2D3/UBA52"
"R-HSA-937061","TRIF (TICAM1)-mediated TLR4 signaling",103,0.447813567262584,1.67871729491765,0.000882678406725784,0.00845449793652996,0.00666828298672182,2053,"tags=30%, list=15%, signal=26%","NFKB2/DUSP4/IRAK2/MAP3K8/RIPK2/USP18/NFKB1/NFKBIA/MAP2K3/NFKBIB/BIRC3/TICAM1/IRF7/TNIP2/NLRC5/UBC/N4BP1/TIFA/IRAK1/UBE2D1/TANK/RPS27A/MAPKAPK2/UBB/PPP2CA/UBE2D2/TRAF6/UBE2N/OPTN/UBE2D3/UBA52"
"R-HSA-71291","Metabolism of amino acids and derivatives",273,0.343950886240421,1.46612321998112,0.000888873112177845,0.00845630636450274,0.00666970934102153,3328,"tags=44%, list=24%, signal=34%","IL4I1/SAT1/KYNU/AGMAT/SLC3A2/PSMD9/SLC25A2/NQO1/SLC7A5/SEPHS2/SLC6A8/PSMA1/GAMT/PSMB1/PSMA2/PSMD7/PSMB2/SRM/PXMP2/OAZ2/ODC1/RPS16/RPS2/SLC25A44/GLUL/PAOX/PSMC1/SMS/RPS27A/PSMB3/PSMB7/FAU/PSMC4/RPL23A/AHCY/GLUD2/GLUD1/RPL6/PSMD8/RPS27L/RPL37A/PSMD3/RPS7/PSME3/RPS15/RPS5/PSMD6/PSMB5/DLD/PSME2/RPL26/MPST/PSMB6/RPL28/PSMC3/RPL14/RPS28/UBA52/GSR/PSME1/RPL4/RPLP1/PSMB4/RPL19/RPL24/RPLP2/RPL36AL/RPL27/RPS8/ETHE1/RPL7A/RPL7/RPS19/RPL10A/RPL22L1/PSME4/SERINC1/PSMD14/RPS4Y1/HSD17B10/RPL32/PSMD13/RPL13A/PSMD4/RPS13/RPL8/RPS12/RPS29/RPL29/RPL10/RPL27A/RPL37/RPS9/RPL23/RPL39/RPL18/PSMB10/TXN2/RPL35/RPS15A/PSMC5/RPS11/ARG2/RPL34/RPS21/PSMA5/RPS25/PSMA4/PSMA7/DLST/AZIN1/PSMA6/RPLP0/RPSA/SEM1/RPS20/GCAT/PSMD2/RPS14"
"R-HSA-68867","Assembly of the pre-replicative complex",82,0.488220842036073,1.77034327174074,0.000899999376531206,0.0085046920950063,0.00670787242840284,4006,"tags=63%, list=29%, signal=45%","PSMD9/UBC/UBE2S/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/CDT1/UBE2D1/ANAPC15/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/GMNN/KPNA6/PSMD14/PSMD13/PSMD4/UBE2E1/PSMB10/PSMC5/PSMA5/PSMA4/MCM2/PSMA7/PSMA6/SEM1/ANAPC10/PSMD2/PSMC2/ORC1/PSMD12/ORC6/KPNB1/MCM5/PSMF1/PSMB9"
"R-HSA-9735869","SARS-CoV-1 modulates host translation machinery",35,0.629986956161016,1.94133325675222,0.00090914361989664,0.00853382811209646,0.00673085276484881,4509,"tags=89%, list=32%, signal=60%","RPS16/RPS2/RPS27A/FAU/RPS27L/RPS7/RPS15/RPS5/RPS28/EEF1A1/RPS8/RPS19/RPS4Y1/RPS13/RPS12/RPS29/RPS9/RPS15A/RPS11/RPS21/RPS25/RPSA/RPS20/RPS14/RPS10/RPS26/RPS24/RPS23/RPS6/RPS3/RPS18"
"R-HSA-69002","DNA Replication Pre-Initiation",99,0.451992050819223,1.68782851314012,0.00112065926051023,0.0104495909854199,0.00824186489953499,4006,"tags=56%, list=29%, signal=40%","PSMD9/UBC/UBE2S/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/CDT1/UBE2D1/ANAPC15/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/GMNN/KPNA6/PSMD14/PSMD13/PSMD4/DBF4/UBE2E1/PSMB10/PSMC5/PSMA5/PSMA4/MCM2/PSMA7/PSMA6/SEM1/ANAPC10/PSMD2/PSMC2/ORC1/PSMD12/POLE4/ORC6/KPNB1/MCM5/CDC45/PSMF1/PSMB9"
"R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade",96,0.452965650287044,1.68036160925858,0.00120331381106832,0.0111464858288434,0.00879152403515981,1863,"tags=27%, list=13%, signal=24%","PELI1/NFKB2/DUSP4/IRAK2/MAP3K8/RIPK2/USP18/NFKB1/NFKBIA/MAP2K3/NFKBIB/TICAM1/IRF7/TNIP2/NLRC5/UBC/N4BP1/TIFA/IRAK1/RPS27A/MAPKAPK2/UBB/PPP2CA/TRAF6/MYD88/UBE2N"
"R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade",102,0.444295846869336,1.66415453249789,0.00125125855889793,0.0115148500060673,0.00908206246740502,2053,"tags=30%, list=15%, signal=26%","NFKB2/DUSP4/IRAK2/MAP3K8/RIPK2/USP18/NFKB1/NFKBIA/MAP2K3/NFKBIB/BIRC3/TICAM1/IRF7/TNIP2/NLRC5/UBC/N4BP1/TIFA/IRAK1/UBE2D1/TANK/RPS27A/MAPKAPK2/UBB/PPP2CA/UBE2D2/TRAF6/UBE2N/OPTN/UBE2D3/UBA52"
"R-HSA-72163","mRNA Splicing - Major Pathway",198,0.372171226271664,1.52878947931734,0.00130788101485674,0.0119577692786902,0.00943140444753152,5138,"tags=58%, list=37%, signal=37%","SNRPC/SDE2/SNIP1/YBX1/ISY1/SNRPB/SF3B4/SF3B6/POLR2L/RBM17/SF3B5/RBM7/SNRPD2/SNRNP27/EIF4A3/SAP18/SNRPE/ALYREF/HNRNPC/SMNDC1/PRPF31/POLR2C/POLR2E/USP39/RNF113A/SNU13/SLU7/WBP11/C9orf78/SRSF9/PHF5A/SNRPA/PCBP1/SYF2/SRRT/PUF60/CWC15/SNRPF/SRSF2/BUD31/LSM3/SART1/GTF2F2/RBM42/RBM22/MAGOH/SF3A2/HNRNPH2/HNRNPK/HTATSF1/UBL5/SF3B1/SRSF12/LSM4/SNRPG/ZMAT2/BCAS2/DHX8/SNRPB2/SF3A3/HNRNPM/PRPF19/POLR2I/ZNF830/PRPF40A/CCDC12/CTNNBL1/POLR2A/RNPS1/SRSF10/RBMX/CWC25/TXNL4A/TFIP11/PTBP1/SF3A1/HNRNPL/SNRPD3/SNW1/PCBP2/POLR2J/SF3B2/EFTUD2/DHX9/PQBP1/PPP1R8/CASC3/SRRM1/CDC5L/GPKOW/LSM5/PRCC/GTF2F1/DDX5/DDX41/HNRNPD/PNN/HNRNPU/XAB2/DHX38/TCERG1/SNRNP200/DHX35/DNAJC8/DDX39B/SNRPD1/HNRNPR/POLR2D/SMU1/PRPF4/SRSF8/SF1/FAM50A/POLR2K"
"R-HSA-5689896","Ovarian tumor domain proteases",36,0.588567732101616,1.81349694625935,0.00141936561315939,0.0128933340859898,0.0101693088073559,2398,"tags=50%, list=17%, signal=42%","TNFAIP3/RIPK2/IFIH1/TNIP2/UBC/YOD1/TRIM25/TNIP1/RHOA/OTUB1/UBE2D1/RPS27A/ZRANB1/UBB/TRAF6/UBA52/OTUB2/TRAF3"
"R-HSA-5357905","Regulation of TNFR1 signaling",48,0.538884280695961,1.75419294175345,0.0014952649794535,0.0134957249427598,0.0106444301843687,2053,"tags=35%, list=15%, signal=30%","TNF/TRAF1/TNFAIP3/BIRC3/UBC/CYLD/SPATA2/UBE2D1/RPS27A/MAPKAPK2/UBB/UBE2D2/RNF31/TAX1BP1/OPTN/UBE2D3/UBA52"
"R-HSA-9758941","Gastrulation",75,0.473064847250008,1.68542637272682,0.0015910557216807,0.0142445730155544,0.0112350661867598,3309,"tags=57%, list=24%, signal=44%","TCF7/SNAI1/LFNG/EPHA4/PSMD9/FGFR1/DLL1/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/SMAD3/PAX8/PSMC1/CTNNB1/PSMB3/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/PSME1/PSMB4/PSMD14/PSMD13/PSMD4/FOXC1/PSMB10/PSMC5/NOTCH1/PSMA5/PSMA4/PSMA7/TCF7L2/PSMA6/SEM1/PSMD2"
"R-HSA-162906","HIV Infection",215,0.360823624453473,1.50038769513664,0.00159846771055227,0.0142445730155544,0.0112350661867598,3806,"tags=45%, list=27%, signal=33%","FURIN/PSMD9/HMGA1/UBC/GTF2B/PSMA1/CHMP4B/HLA-A/CDK7/PSMB1/SLC25A5/PSMA2/PSMD7/UBAP1/TAF9/PSMB2/NMT2/LCK/B2M/POLR2L/PSMC1/RPS27A/AP1S3/PSMB3/UBB/POM121/PSMB7/TAF13/CHMP2B/RANBP1/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/ELOC/RAC1/PSME2/CTDP1/NELFE/POLR2C/POLR2E/SUPT4H1/PSMB6/PSMC3/SSRP1/UBA52/PSME1/XRCC6/PSMB4/ATP6V1H/APOBEC3G/VPS4A/RAE1/CHMP2A/ARF1/PSME4/PSMD14/SEC13/PSMD13/PSMD4/ELOA/GTF2F2/NUP93/PSMB10/GTF2A2/PSMC5/AP2A1/PSMA5/PSMA4/PSMA7/PSMA6/TAF10/TSG101/SEM1/PPIA/ELOB/CCNK/PSMD2/RCC1/TCEA1/POLR2I/PSMC2/PSMD12/HCK/POLR2A/FYN/CDK9/SUPT16H/RAN/NUP153/RNMT/NPM1/KPNB1/NUP58"
"R-HSA-73887","Death Receptor Signaling",139,0.404470359079422,1.58373548389866,0.00162903518073253,0.014425670028122,0.0113779021229581,2108,"tags=31%, list=15%, signal=27%","TNF/TRAF1/TNFAIP3/TNFRSF10D/RIPK2/NFKB1/NFKBIA/PLEKHG5/TNFSF10/BIRC3/RTN4/PLEKHG2/UBC/CYLD/SPATA2/FAS/TNFRSF10B/RHOA/SQSTM1/IRAK1/UBE2D1/BAG4/RPS27A/MAPKAPK2/ARHGDIA/UBB/HDAC1/BEX3/PSENEN/GNA13/BCL2L11/UBE2D2/RNF31/TRAF6/TAX1BP1/RAC1/MYD88/OPTN/UBE2D3/UBA52/CASP10/SMPD2/APH1A"
"R-HSA-68949","Orc1 removal from chromatin",68,0.50532838513667,1.74857077587123,0.00164980348341876,0.0145182706540851,0.0114509386513605,3507,"tags=60%, list=25%, signal=45%","PSMD9/UBC/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/CDT1/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/PSME4/PSMD14/PSMD13/PSMD4/PSMB10/PSMC5/PSMA5/PSMA4/MCM2/PSMA7/PSMA6/SEM1/PSMD2/PSMC2/ORC1/PSMD12"
"R-HSA-9717189","Sensory perception of taste",20,-0.691790818574979,-1.82943402044879,0.00167667095058119,0.0146630602386231,0.0115651379722991,1144,"tags=40%, list=8%, signal=37%","TAS2R43/ITPR3/TAS2R31/SCN3A/SCNN1D/TAS2R4/TAS2R14/SCN9A"
"R-HSA-5689880","Ub-specific processing proteases",150,0.39595489780205,1.57572167787588,0.00173146515701206,0.0150487835868702,0.0118693680353978,3507,"tags=45%, list=25%, signal=34%","IFIH1/USP18/NFKBIA/BIRC3/PSMD9/HIF1A/UBC/CYLD/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/SMAD3/OTUB1/MUL1/PSMC1/RPS27A/PSMB3/UBB/PSMB7/SIAH2/ADRM1/VDAC1/PSMC4/PSMD8/PSMD3/PSME3/TRAF6/USP42/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/ARRB2/USP22/UBA52/PSME1/PSMB4/PSME4/PSMD14/PSMD13/PSMD4/PSMB10/USP12/WDR48/FKBP8/TOMM20/PSMC5/USP3/PSMA5/PSMA4/PSMA7/TADA3/PSMA6/TAF10/TGFBR1/RIPK1/SEM1/USP5/PSMD2/AXIN1/RCE1/GATA3/PSMC2/PSMD12"
"R-HSA-975155","MyD88 dependent cascade initiated on endosome",94,0.458659119092756,1.69783964014386,0.00179922561861901,0.0154737650547765,0.0122045620011881,1863,"tags=28%, list=13%, signal=24%","PELI1/NFKB2/DUSP4/IRAK2/MAP3K8/RIPK2/USP18/NFKB1/NFKBIA/MAP2K3/NFKBIB/TICAM1/IRF7/TNIP2/NLRC5/UBC/N4BP1/TIFA/IRAK1/RPS27A/MAPKAPK2/UBB/PPP2CA/TRAF6/MYD88/UBE2N"
"R-HSA-69052","Switching of origins to a post-replicative state",88,0.455645299018132,1.67901247513367,0.00181333184235663,0.0154737650547765,0.0122045620011881,3507,"tags=53%, list=25%, signal=40%","PSMD9/UBC/UBE2S/PSMA1/PSMB1/PSMA2/PSMD7/PSMB2/CDT1/UBE2D1/ANAPC15/PSMC1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/PSMD6/PSMB5/PSME2/PSMB6/PSMC3/UBA52/PSME1/PSMB4/GMNN/PSME4/PSMD14/PSMD13/PSMD4/UBE2E1/PSMB10/PSMC5/PSMA5/PSMA4/MCM2/PSMA7/PSMA6/SEM1/ANAPC10/PSMD2/PSMC2/ORC1/PSMD12"
"R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",93,0.449341336650986,1.6594167782929,0.00180335620200885,0.0154737650547765,0.0122045620011881,1863,"tags=27%, list=13%, signal=23%","PELI1/NFKB2/DUSP4/IRAK2/MAP3K8/RIPK2/USP18/NFKB1/NFKBIA/MAP2K3/NFKBIB/TICAM1/TNIP2/NLRC5/UBC/N4BP1/TIFA/IRAK1/RPS27A/MAPKAPK2/UBB/PPP2CA/TRAF6/MYD88/UBE2N"
"R-HSA-72172","mRNA Splicing",206,0.363956402770976,1.50508208625434,0.00186756398100412,0.0158405426822518,0.0124938490802749,5138,"tags=56%, list=37%, signal=36%","SNRPC/SDE2/SNIP1/YBX1/ISY1/SNRPB/SF3B4/SF3B6/POLR2L/RBM17/SF3B5/RBM7/SNRPD2/SNRNP27/EIF4A3/SAP18/SNRPE/ALYREF/HNRNPC/SMNDC1/PRPF31/POLR2C/POLR2E/USP39/RNF113A/SNU13/SLU7/WBP11/C9orf78/SRSF9/PHF5A/SNRPA/PCBP1/SYF2/SRRT/PUF60/CWC15/SNRPF/SRSF2/BUD31/LSM3/SART1/ZCRB1/GTF2F2/RBM42/RBM22/MAGOH/SF3A2/HNRNPH2/HNRNPK/HTATSF1/UBL5/SF3B1/SRSF12/LSM4/SNRPG/ZMAT2/BCAS2/DHX8/SNRPB2/SF3A3/HNRNPM/PRPF19/POLR2I/ZNF830/PRPF40A/CCDC12/CTNNBL1/POLR2A/RNPS1/SRSF10/RBMX/CWC25/TXNL4A/TFIP11/PTBP1/SF3A1/HNRNPL/SNRPD3/SNW1/PCBP2/POLR2J/SF3B2/EFTUD2/DHX9/PQBP1/PPP1R8/CASC3/SRRM1/CDC5L/GPKOW/LSM5/PRCC/GTF2F1/DDX5/DDX41/HNRNPD/PNN/HNRNPU/XAB2/DHX38/TCERG1/SNRNP200/DHX35/DNAJC8/DDX39B/SNRPD1/HNRNPR/POLR2D/SMU1/PRPF4/SRSF8/SF1/FAM50A/POLR2K"
"R-HSA-445989","TAK1-dependent IKK and NF-kappa-B activation",42,0.5476465006561,1.75408605781737,0.00189430411401992,0.0159711388774854,0.0125968537049544,2053,"tags=40%, list=15%, signal=35%","NFKB2/IRAK2/RIPK2/USP18/NFKB1/NFKBIA/NFKBIB/NLRC5/UBC/N4BP1/TIFA/IRAK1/RPS27A/UBB/TRAF6/UBE2N/UBA52"
"R-HSA-9700206","Signaling by ALK in cancer",82,0.470767731389758,1.70705634430275,0.00205606157464147,0.0171297911070722,0.0135107129320882,2438,"tags=37%, list=17%, signal=30%","PRF1/BCL2A1/STAT1/IL10RA/CEBPB/ZAP70/UBC/JUNB/PIK3R1/TPM4/MOV10/SQSTM1/PTPN6/TPM3/TFG/IRS1/RPS27A/UBB/KIF5B/HDAC1/FRS2/CDKN1A/MSN/PIK3CA/STAT3/UBA52/MYH9/EML4/VCL/GRB2"
"R-HSA-9725370","Signaling by ALK fusions and activated point mutants",82,0.470767731389758,1.70705634430275,0.00205606157464147,0.0171297911070722,0.0135107129320882,2438,"tags=37%, list=17%, signal=30%","PRF1/BCL2A1/STAT1/IL10RA/CEBPB/ZAP70/UBC/JUNB/PIK3R1/TPM4/MOV10/SQSTM1/PTPN6/TPM3/TFG/IRS1/RPS27A/UBB/KIF5B/HDAC1/FRS2/CDKN1A/MSN/PIK3CA/STAT3/UBA52/MYH9/EML4/VCL/GRB2"
"R-HSA-2454202","Fc epsilon receptor (FCERI) signaling",128,0.406536726619725,1.57424567160141,0.00223039032779765,0.0184728798914064,0.0145700420794212,3667,"tags=52%, list=26%, signal=38%","NFKB1/NFKBIA/RASGRP4/PSMD9/UBC/NRAS/PSMA1/PIK3R1/PSMB1/PSMA2/PSMD7/PSMB2/FCER1G/PPP3R1/UBE2D1/KRAS/PSMC1/CALM1/RPS27A/PSMB3/UBB/PSMB7/PSMC4/PSMD8/PSMD3/PSME3/BCL10/UBE2D2/TRAF6/PSMD6/PSMB5/RAC1/PSME2/UBE2N/PSMB6/PIK3CA/PSMC3/UBA52/PSME1/PSMB4/CDC34/PSME4/GRB2/GAB2/PSMD14/LAT2/PSMD13/PSMD4/ITK/PSMB10/MAP3K1/PSMC5/PSMA5/PSMA4/PSMA7/PSMA6/SEM1/CALM3/PSMD2/PSMC2/PSMD12/CHUK/RELA/MALT1/FYN/LYN"
