"Symbol","baseMean","log2FoldChange","lfcSE","pvalue","qvalue","Status"
"CNR2",32.8908998538081,0.534544036940688,0.54613960571211,0.0651516584430599,0.15582674087157,"Not Significant"
"CNRIP1",385.168962047779,0.0619601965270822,0.415027226637824,0.703379432735522,0.814461887299748,"Not Significant"
"CNST",1158.01487725691,-0.0982111462271832,0.160853261240153,0.513390688322377,0.667805932598118,"Not Significant"
"CNTD2",9.84310734616892,-0.0349209171734476,0.375457525624631,0.861225379916003,0.917750166666826,"Not Significant"
"CNTF",28.7338171327709,1.36043279461487,0.648416439949425,0.00212439442027878,0.0112588298898206,"Upregulated"
"CNTLN",928.057724266499,-0.726277897911097,0.135841924263407,2.53521760858783e-08,9.57730219332528e-07,"Downregulated"
"CNTNAP1",48.445554310148,-1.51290987807762,0.773416342739116,0.00260807485847741,0.0132360572518161,"Downregulated"
"CNTNAP2",18.7536376406257,0.0594058777561483,0.389537705437044,0.761419481145111,0.854101440799442,"Not Significant"
"CNTRL",3716.16644719557,-0.886822864770672,0.180032423787135,1.29292243737032e-07,3.86814364872698e-06,"Downregulated"
"CNTROB",767.314544724741,-0.223699015047858,0.140467487619972,0.0939945974115622,0.20428191429177,"Not Significant"
"COA1",430.024805956275,-0.734713378052763,0.189525817672405,2.73835874045801e-05,0.000325653461608464,"Downregulated"
"COA3",44.5400975897002,-0.2535941780398,0.316962084470543,0.278865930670901,0.443846044602969,"Not Significant"
"COA4",208.280350592363,-0.331454409074565,0.215398797550587,0.079288610663707,0.180506318250368,"Not Significant"
"COA5",195.300716938026,-0.364240556930297,0.255167330331414,0.0871557604646961,0.192874243997458,"Not Significant"
"COA6",96.1615773514393,-0.0584913462040399,0.301311542742348,0.790354619261071,0.872832470798261,"Not Significant"
"COA7",199.164120327088,-0.679757479324622,0.221459745873048,0.000620458085550185,0.00415857491853075,"Downregulated"
"COASY",620.522388907123,0.277389286099831,0.161884099580869,0.0642367887688775,0.154567514932762,"Not Significant"
"COBL",91.8338005439294,-0.0616292230667552,0.394298287736326,0.743613439590423,0.84163074019252,"Not Significant"
"COBLL1",411.648242678031,-0.178832438357777,0.297553831702394,0.426967602166829,0.589630130397107,"Not Significant"
"COCH",43.7435333644472,-0.0120317037184947,0.369036285649816,0.950691508129652,0.970483403640106,"Not Significant"
"COG1",366.04204516239,0.189981871034741,0.169352273859438,0.225841297526378,0.381734900569121,"Not Significant"
"COG2",453.213313021938,-0.111730017330716,0.154181370324926,0.438355439139724,0.600222165946399,"Not Significant"
"COG3",476.957425777948,-0.252072768240252,0.153537215321421,0.0789325135069857,0.179911042041162,"Not Significant"
"COG4",494.341681046155,-0.393185339611975,0.170455234632286,0.0124365121315373,0.0450711630891566,"Downregulated"
