"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"DOID:0060036","intrinsic cardiomyopathy",238,0.424558097091932,1.78183366285091,2.96677307760354e-06,5.88691120834785e-05,3.76839313972088e-05,1567,"tags=21%, list=11%, signal=19%","XIRP1/H19/TNF/CYP1B1/COL4A5/CXCL3/NFATC4/ICAM1/ADM/SNAI1/ECE1/CXCL1/CXCL2/FLNC/RETN/PDE9A/GCH1/PRKCA/LMNA/SNTA1/MAP2K3/BAG3/SCD/TTN/ANK2/AHR/DLL1/NEXN/PTGER4/NRAS/FAS/PHC1/SLC25A5/TPM4/EDN1/TXN/PPP3R1/TPM3/SRF/PPCDC/KRAS/JUP/FADS2/CALM1/ACTB/RANBP1/ACTG1/EMD/PEPD/CS"
"DOID:10247","pleurisy",14,0.887119968142126,2.14743671094479,3.16999451823031e-06,6.03019411763357e-05,3.86011294205557e-05,346,"tags=50%, list=2%, signal=49%","TNF/ICAM1/CXCL2/SERPINE1/ANXA1/IL1RN/PTGS2"
"DOID:26","pancreas disease",67,0.613601448543684,2.14131345696906,3.40454513260705e-06,6.33245394664912e-05,4.05359876607483e-05,995,"tags=28%, list=7%, signal=26%","CXCL3/CTRC/ICAM1/CCL5/CXCL1/PDGFA/F3/CXCL2/SERPINE1/SERPINA1/DUSP10/NFKBIA/IL1RN/COL1A1/DLL1/FDX1/IRF9/BTG2/MIF"
"DOID:12930","dilated cardiomyopathy",144,0.481068323241488,1.89963594495725,3.98750934262411e-06,7.25553330386169e-05,4.64449028694662e-05,1621,"tags=24%, list=12%, signal=21%","H19/TNF/COL4A5/CXCL3/NFATC4/ICAM1/SNAI1/ECE1/CXCL1/CXCL2/FLNC/PDE9A/GCH1/PRKCA/LMNA/BAG3/TTN/DLL1/NEXN/PTGER4/FAS/PHC1/TPM4/EDN1/TXN/PPP3R1/TPM3/SRF/PPCDC/FADS2/RANBP1/EMD/CS/GPX1"
"DOID:1273","respiratory syncytial virus infectious disease",10,0.921848984452971,2.0797657788136,4.22466265246922e-06,7.52349497897177e-05,4.81602080651026e-05,375,"tags=60%, list=3%, signal=58%","CXCL8/ICAM1/MX1/RSAD2/IRF1/HLA-G"
"DOID:2916","hypersensitivity reaction type IV disease",37,0.701037534056139,2.17054467949893,6.22559318170927e-06,0.000108558781106055,6.94918186291671e-05,2317,"tags=49%, list=17%, signal=41%","TNF/CCL5/CCR7/IL1RN/PTGS2/TGFB1/NRAS/FAS/HLA-B/MUC1/SLC11A1/CYBA/KRAS/CDKN1A/CXCR3/CASP10/NTRK1/CASP8"
"DOID:3525","middle cerebral artery infarction",97,0.5399358524294,2.0091982544147,6.42124704233646e-06,0.000109685383151747,7.02129912899948e-05,862,"tags=18%, list=6%, signal=17%","H19/TNF/EGR4/ARC/SERPINE1/UPP1/GCH1/NFKBIA/IL1RN/EGR2/PRKCG/HIF1A/TGFB1/NQO1/NFE2L2/NAMPT/VEGFA"
"DOID:2978","carbohydrate metabolic disorder",491,0.341870007979489,1.54807184342874,8.33179796699652e-06,0.000139474297967522,8.92817929516049e-05,2075,"tags=22%, list=15%, signal=20%","CP/RRAD/H19/TNF/INHBA/IL2RA/ICAM1/PRF1/CCL5/ADM/RELB/STX1A/TRIB1/F3/RETN/SERPINE1/ABCA1/ACHE/PLAUR/GCH1/MT2A/SLC2A3/TIMP1/LMNA/IL1RN/SOCS3/PTGS2/TAP1/TNFSF10/SCD/CNTF/STAR/ATP2B1/SPHK1/SH2B3/HIF1A/HMGA1/DOLK/TGFB1/VIM/NFE2L2/NAMPT/DDIT3/FAS/TPI1/ITGAM/ALG2/DNMT3B/IGHM/PIK3R1/SREBF1/HSPA1B/CDK7/HMGCR/VEGFA/SLC11A1/EDN1/PPP1CA/APOM/ETS1/MIF/TMEM199/UBE2E2/B4GALT1/SREBF2/CREM/GMDS/MPDU1/IRS1/PTPN1/B2M/FADS2/CALM1/SOCS1/CDKN1C/DDOST/SLC2A1/GGT1/HDAC1/GYG1/IFNGR2/PGK1/PRNP/GLUD1/G6PD/GPX1/AIF1/PPP2CA/ACP1/TRIB3/F12/TFPI/UCP2/TAP2/GSTP1/HSPG2/CYP51A1/MPST/SSR4/STAT4/PPP1CC/E2F1/STAT3/ARRB2/ADIPOR1/SCN1B/SDHB/GSR/GALK1/GALE"
"DOID:9351","diabetes mellitus",349,0.375307964875709,1.65084929533732,8.69593170963208e-06,0.000142715585116903,9.13566406646591e-05,2067,"tags=24%, list=15%, signal=21%","CP/RRAD/H19/TNF/INHBA/IL2RA/ICAM1/PRF1/CCL5/ADM/STX1A/F3/RETN/SERPINE1/ABCA1/ACHE/PLAUR/GCH1/MT2A/SLC2A3/TIMP1/LMNA/IL1RN/SOCS3/PTGS2/TAP1/TNFSF10/STAR/ATP2B1/SPHK1/SH2B3/HIF1A/HMGA1/TGFB1/VIM/NFE2L2/NAMPT/FAS/ITGAM/DNMT3B/IGHM/PIK3R1/SREBF1/HSPA1B/CDK7/HMGCR/VEGFA/SLC11A1/EDN1/PPP1CA/APOM/ETS1/MIF/UBE2E2/SREBF2/CREM/IRS1/PTPN1/B2M/FADS2/CALM1/SLC2A1/GGT1/HDAC1/IFNGR2/G6PD/GPX1/AIF1/PPP2CA/ACP1/F12/TFPI/UCP2/TAP2/GSTP1/CYP51A1/MPST/STAT4/PPP1CC/E2F1/STAT3/ARRB2/SCN1B/SDHB/GSR"
"DOID:784","chronic kidney disease",108,0.511326826031063,1.93397927681704,8.98344040610303e-06,0.000144598838844389,9.25621693665272e-05,1250,"tags=23%, list=9%, signal=21%","CCL3/MSC/TNF/WT1/ICAM1/CCL5/PLAU/CSF1/RETN/SERPINE1/ABCA1/PLAUR/IL1RN/COL1A1/TGFB1/NQO1/PTGER4/NFE2L2/COL6A3/HMGCR/EDN1/GTPBP4/SREBF2/CYBA/IRS1"
