"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",120,0.527308847085264,2.01917768618871,1.11432437037913e-06,4.64301820991302e-06,2.54144154647871e-06,1135,"tags=30%, list=8%, signal=28%","CXCL8/PTX3/INHBA/SDC4/DPYSL3/THBS1/CXCL1/TNFRSF12A/SAT1/SERPINE1/TNFAIP3/PLAUR/GADD45B/COL7A1/TIMP1/SPP1/EMP3/SFRP4/COL6A2/BASP1/COL1A1/RHOB/FZD8/FBN2/LGALS1/TGFB1/VIM/FAS/SLC6A8/COL6A3/GADD45A/VEGFA/TPM4/QSOX1/FBLN5/GPX7"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",132,0.51646933013649,2.00222872920142,2.05439316480891e-06,7.90151217234197e-06,4.32503824170297e-06,2265,"tags=34%, list=16%, signal=29%","RRAD/ICAM1/CXCL2/ATF3/GCH1/IRF1/NFKBIA/TAP1/FURIN/HSPA2/RHOB/PPIF/ALAS1/DNAJB1/JUNB/NPTX2/SLC6A8/BTG2/ALDOA/SQSTM1/APOM/YKT6/CDKN1C/BSG/CNP/CEBPG/CLTB/TUBA4A/PPP1R2/DDX21/BTG1/NXF1/BCL2L11/TCHH/DNAJA1/BAK1/HSPA13/PSMC3/ARRB2/TFRC/GRINA/BTG3/CDC34/MRPL23/RPN1"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",140,0.493981232253367,1.92194075443627,3.76663443556433e-06,1.34522658413012e-05,7.36334551313327e-06,1826,"tags=31%, list=13%, signal=27%","TNF/PRF1/PMAIP1/TNFRSF12A/CD69/SAT1/IER3/ATF3/GCH1/BMF/GADD45B/NEDD9/ISG20/IRF1/TIMP1/LMNA/ANXA1/GNA15/TAP1/TNFSF10/BIRC3/RHOB/RARA/CYLD/DDIT3/FAS/GADD45A/BTG2/EBP/SQSTM1/PPP3R1/ETF1/GPX4/CDKN1B/CTNNB1/IGFBP6/CD44/GPX1/BCL2L11/BCL10/CDKN1A/EMP1/DNAJA1"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",151,0.471853465263807,1.85397164996276,6.97610247648297e-06,2.32536749216099e-05,1.27283273255128e-05,1315,"tags=23%, list=9%, signal=21%","CP/CCL5/DUSP5/CXCL1/F3/SERPINE1/SERPINA1/TNFAIP3/KYNU/PLAUR/IRF1/TIMP1/DOCK9/PIM1/CEBPB/SH2B3/RHOG/IRF7/FDX1/LAP3/FCN1/PLSCR1/HSPA5/ITGAM/EHD1/S100A9/FCER1G/LCK/PPP4C/CD55/DYRK2/DOCK4/PFN1/CALM1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",63,0.5479492421451,1.87943751753657,0.000334803288963351,0.00104626027801047,0.00057268983638468,2361,"tags=51%, list=17%, signal=42%","TNFRSF12A/LDLR/ATF3/PLAUR/SCD/HMGCS1/GNAI1/PLSCR1/SQLE/HMGCR/S100A11/EBP/ACAT2/SREBF2/IDI1/DHCR7/ATF5/FABP5/GUSB/STARD4/FASN/FADS2/CTNNB1/NFIL3/ACTG1/TP53INP1/TRIB3/PNRC1/CYP51A1/ANTXR2/ETHE1/LGALS3"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",182,0.395669932554147,1.6119540884026,0.000359565922467994,0.00105754683078822,0.000578867738957762,4231,"tags=53%, list=30%, signal=37%","ALAS1/FDX1/NDUFV2/COX5A/COX8A/COX6A1/NDUFA6/SLC25A5/POR/IDH2/UQCRFS1/COX4I1/ACAA2/MRPS15/GPX4/TIMM50/ATP6V1G1/TOMM22/VDAC1/CS/NDUFS6/GLUD1/NDUFA4/UQCRC1/MDH2/COX6C/OPA1/SLC25A3/DLD/GPI/OXA1L/COX7A2/PHB2/CYC1/ETFB/SDHB/MRPL11/COX7B/BAX/CYCS/ATP6V1H/HTRA2/AFG3L2/NDUFV1/UQCRB/HSD17B10/PDP1/NDUFA1/MRPS22/NDUFA2/ATP6AP1/NDUFB7/LDHB/NDUFB1/MDH1/COX7C/ATP6V0B/NDUFS8/COX6B1/ATP6V1F/COX5B/HSPA9/MRPS11/DLST/ACO2/ACAA1/AIFM1/HCCS/COX7A2L/NDUFS3/CYB5R3/IDH3B/NDUFAB1/TIMM10/NDUFB2/UQCRH/FH/NDUFB4/ECHS1/ACAT1/GOT2/MFN2/SDHA/TIMM17A/ATP6V1E1/UQCRC2/MRPS12/LDHA/PMPCA/SUPV3L1/CASP7/ECI1/NDUFB8/ACADVL/ISCA1/DLAT"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",129,0.44259289180033,1.70104302063271,0.000475245425979433,0.0013201261832762,0.000722595384530132,1013,"tags=22%, list=7%, signal=21%","INHBA/LIF/ETV4/GADD45G/HBEGF/ADGRA2/TRIB1/TRAF1/PRDM1/PLAU/RETN/IL10RA/TNFAIP3/C3AR1/PLAUR/IL2RG/G0S2/SPRY2/SPP1/PTGS2/BIRC3/ETV5/ADAM8/GNG11/GYPC/KIF5C/PPP1R15A/ETS1/FCER1G"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",102,0.462009369031681,1.71363122184955,0.000512580053096239,0.00134889487656905,0.000738342458753586,3047,"tags=35%, list=22%, signal=28%","IFIT1/ATF3/TUBB2A/BAG3/CEBPB/NABP1/ATF4/SLC7A5/HSPA5/DCP1A/EXOSC9/VEGFA/HERPUD1/LSM1/TSPYL2/HSP90B1/CALR/SEC11A/CEBPG/KIF5B/EIF4A3/DDIT4/MTHFD2/KHSRP/NHP2/ERO1A/SPCS1/SPCS3/XBP1/ATP6V0D1/EIF4EBP1/YWHAZ/SRPRA/LSM4/TATDN2/HSPA9"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",20,0.659944064404579,1.82772872497561,0.00533485602206022,0.0133371400551506,0.00730032929334557,1108,"tags=30%, list=8%, signal=28%","PDGFA/TIMP1/SPP1/FGFR1/VEGFA/TNFRSF21"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",51,0.481449169487817,1.59906478794923,0.00961924006364999,0.0229029525325,0.0125363529651579,1549,"tags=31%, list=11%, signal=28%","THBS1/SERPINE1/FURIN/SMURF1/JUNB/TGFB1/PPP1R15A/RAB31/RHOA/PPP1CA/SMAD3/CTNNB1/CDKN1C/ARID4B/HDAC1/IFNGR2"
